fullVisitorID,subContinent,country,region,metro,city
3662786672553497596,Western Europe,Netherlands,not available in demo dataset,not available in demo dataset,not available in demo dataset
2363816821838994323,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
5716663734226378541,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
390423349709954340,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
4851076560952390809,Northern Europe,United Kingdom,England,London,London
2131831853796087522,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Francisco
0174999012345482367,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Mountain View
6440320050638782751,Northern Europe,Denmark,not available in demo dataset,not available in demo dataset,not available in demo dataset
1856749147915772585,Northern America,Canada,Quebec,(not set),Montreal
0709272184743066560,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Mountain View
8237595922099299023,Northern America,United States,California,Los Angeles CA,Los Angeles
7451681150246556439,Northern America,Canada,Quebec,(not set),Montreal
0593150394512575588,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
3130645655077179934,South America,Peru,(not set),(not set),(not set)
2343977100441805952,Australasia,Australia,not available in demo dataset,not available in demo dataset,not available in demo dataset
2276230046118857151,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
8344032354768501869,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Mountain View
3522280126516023952,Eastern Asia,Taiwan,not available in demo dataset,not available in demo dataset,not available in demo dataset
3910500230136916660,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
6744697227424119304,Northern America,United States,California,Los Angeles CA,Los Angeles
6211934679344931624,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
1749128084828375108,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
0212479256983706107,Southern Europe,Spain,not available in demo dataset,not available in demo dataset,not available in demo dataset
8590555186939402677,Northern America,Canada,not available in demo dataset,not available in demo dataset,not available in demo dataset
0553598010587869756,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Jose
603373162136570069,Northern America,United States,Virginia,Roanoke-Lynchburg VA,Salem
2586654881267402138,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
1750514406451146951,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Francisco
6828760778804376817,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Francisco
593607024576642131,Western Europe,France,not available in demo dataset,not available in demo dataset,not available in demo dataset
2215681073032687184,Northern America,United States,Michigan,Detroit MI,Ann Arbor
8719072487533399733,Northern America,Canada,not available in demo dataset,not available in demo dataset,not available in demo dataset
2549728492461833238,Southern Asia,India,not available in demo dataset,not available in demo dataset,not available in demo dataset
9878962654812700271,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Mountain View
636466535079841240,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
2820652514257258467,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
2511766854857818700,Northern America,United States,New York,New York NY,New York
5700972772870493639,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
7027129382380641443,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
1292918695745531394,Northern America,United States,Virginia,Roanoke-Lynchburg VA,Salem
6847217672772231661,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
6926161835587768681,Southern Asia,India,not available in demo dataset,not available in demo dataset,not available in demo dataset
762295638846925704,South America,Venezuela,not available in demo dataset,not available in demo dataset,not available in demo dataset
1757409464136963580,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Santa Clara
0167277143072555656,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Sunnyvale
